Local time,Open,High,Low,Close,Volume
29.01.2016 01:30:00.000 GMT+0330,0.70822,0.71406,0.70584,0.70828,150710.0706
30.01.2016 01:30:00.000 GMT+0330,0.70828,0.70828,0.70828,0.70828,0
31.01.2016 01:30:00.000 GMT+0330,0.70828,0.70828,0.70828,0.70828,0
01.02.2016 01:30:00.000 GMT+0330,0.70806,0.71208,0.70419,0.71125,117587.0499
02.02.2016 01:30:00.000 GMT+0330,0.71125,0.71289,0.70338,0.70373,129584.1808
03.02.2016 01:30:00.000 GMT+0330,0.70373,0.71887,0.70025,0.71680,147021.64059999998
04.02.2016 01:30:00.000 GMT+0330,0.71660,0.72424,0.71531,0.71996,130539.55119999999
05.02.2016 01:30:00.000 GMT+0330,0.71998,0.72179,0.70620,0.70624,119736.1704
06.02.2016 01:30:00.000 GMT+0330,0.70624,0.70624,0.70624,0.70624,0
07.02.2016 01:30:00.000 GMT+0330,0.70624,0.70624,0.70624,0.70624,0
08.02.2016 01:30:00.000 GMT+0330,0.70681,0.71282,0.70502,0.70866,131110.96949999998
09.02.2016 01:30:00.000 GMT+0330,0.70866,0.70954,0.69732,0.70698,149175.5891
10.02.2016 01:30:00.000 GMT+0330,0.70692,0.71248,0.70371,0.70943,149138.2193
11.02.2016 01:30:00.000 GMT+0330,0.70938,0.71528,0.69836,0.71077,167708.6009
12.02.2016 01:30:00.000 GMT+0330,0.71077,0.71277,0.70632,0.71046,133800.5584
13.02.2016 01:30:00.000 GMT+0330,0.71046,0.71046,0.71046,0.71046,0
14.02.2016 01:30:00.000 GMT+0330,0.71046,0.71046,0.71046,0.71046,0
15.02.2016 01:30:00.000 GMT+0330,0.71029,0.71712,0.71005,0.71345,98590.80949999997
16.02.2016 01:30:00.000 GMT+0330,0.71345,0.71814,0.70812,0.71098,115724.0905
17.02.2016 01:30:00.000 GMT+0330,0.71098,0.71861,0.70838,0.71834,133622.81009999997
18.02.2016 01:30:00.000 GMT+0330,0.71825,0.71831,0.71327,0.71571,120886.05979999999
19.02.2016 01:30:00.000 GMT+0330,0.71568,0.71612,0.70687,0.71454,114091.13010000001
20.02.2016 01:30:00.000 GMT+0330,0.71454,0.71454,0.71454,0.71454,0
21.02.2016 01:30:00.000 GMT+0330,0.71454,0.71454,0.71454,0.71454,0
22.02.2016 01:30:00.000 GMT+0330,0.71549,0.72465,0.71355,0.72264,107121.0308
23.02.2016 01:30:00.000 GMT+0330,0.72260,0.72589,0.72000,0.72014,117155.79929999997
24.02.2016 01:30:00.000 GMT+0330,0.72007,0.72129,0.71454,0.71947,129255.48980000002
25.02.2016 01:30:00.000 GMT+0330,0.71945,0.72430,0.71558,0.72350,130088.16029999999
26.02.2016 01:30:00.000 GMT+0330,0.72350,0.72562,0.71178,0.71234,124327.7305
27.02.2016 01:30:00.000 GMT+0330,0.71234,0.71234,0.71234,0.71234,0
28.02.2016 01:30:00.000 GMT+0330,0.71234,0.71234,0.71234,0.71234,0
29.02.2016 01:30:00.000 GMT+0330,0.71181,0.71676,0.71084,0.71403,125371.17960000002
01.03.2016 01:30:00.000 GMT+0330,0.71401,0.71919,0.71088,0.71738,136341.1495
02.03.2016 01:30:00.000 GMT+0330,0.71738,0.73007,0.71645,0.72943,139131.51979999998
03.03.2016 01:30:00.000 GMT+0330,0.72925,0.73733,0.72811,0.73510,139783.9912
04.03.2016 01:30:00.000 GMT+0330,0.73511,0.74427,0.73394,0.74371,157047.96060000002
05.03.2016 01:30:00.000 GMT+0330,0.74371,0.74371,0.74371,0.74371,0
06.03.2016 01:30:00.000 GMT+0330,0.74371,0.74371,0.74371,0.74371,0
07.03.2016 01:30:00.000 GMT+0330,0.74006,0.74843,0.73925,0.74673,118005.50000000001
08.03.2016 01:30:00.000 GMT+0330,0.74658,0.74718,0.74097,0.74377,118137.1798
09.03.2016 01:30:00.000 GMT+0330,0.74377,0.75279,0.74118,0.74851,140672.7195
10.03.2016 01:30:00.000 GMT+0330,0.74848,0.75115,0.74265,0.74526,170184.30120000002
11.03.2016 01:30:00.000 GMT+0330,0.74526,0.75832,0.74460,0.75644,137163.96990000003
12.03.2016 01:30:00.000 GMT+0330,0.75644,0.75644,0.75644,0.75644,0
13.03.2016 01:30:00.000 GMT+0330,0.75644,0.75644,0.75644,0.75644,0
14.03.2016 00:30:00.000 GMT+0330,0.75427,0.75931,0.74917,0.75129,120552.6505
15.03.2016 00:30:00.000 GMT+0330,0.75105,0.75271,0.74449,0.74557,135435.63009999998
16.03.2016 00:30:00.000 GMT+0330,0.74556,0.75604,0.74142,0.75480,134113.7412
17.03.2016 00:30:00.000 GMT+0330,0.75478,0.76565,0.75327,0.76474,170142.1709
18.03.2016 00:30:00.000 GMT+0330,0.76474,0.76797,0.75947,0.75990,129820.54119999998
19.03.2016 00:30:00.000 GMT+0330,0.75990,0.75990,0.75990,0.75990,0
20.03.2016 00:30:00.000 GMT+0330,0.75990,0.75990,0.75990,0.75990,0
21.03.2016 01:30:00.000 GMT+0430,0.75921,0.76261,0.75683,0.75777,126735.36950000002
22.03.2016 01:30:00.000 GMT+0430,0.75777,0.76423,0.75507,0.76206,115955.2102
23.03.2016 01:30:00.000 GMT+0430,0.76197,0.76484,0.75193,0.75303,123635.5194
24.03.2016 01:30:00.000 GMT+0430,0.75287,0.75365,0.74768,0.75250,105605.34969999999
25.03.2016 01:30:00.000 GMT+0430,0.75243,0.75348,0.74976,0.75017,42437.24010000001
26.03.2016 01:30:00.000 GMT+0430,0.75017,0.75017,0.75017,0.75017,0
27.03.2016 01:30:00.000 GMT+0430,0.75017,0.75017,0.75017,0.75017,0
28.03.2016 01:30:00.000 GMT+0430,0.75109,0.75576,0.74926,0.75425,64533.1702
29.03.2016 01:30:00.000 GMT+0430,0.75413,0.76446,0.75099,0.76266,116195.08929999998
30.03.2016 01:30:00.000 GMT+0430,0.76249,0.77084,0.76146,0.76700,147611.2781
31.03.2016 01:30:00.000 GMT+0430,0.76691,0.77221,0.76338,0.76564,125213.80920000002
01.04.2016 01:30:00.000 GMT+0430,0.76564,0.77002,0.75990,0.76755,119400.99020000001
02.04.2016 01:30:00.000 GMT+0430,0.76755,0.76755,0.76755,0.76755,0
03.04.2016 01:30:00.000 GMT+0430,0.76755,0.76755,0.76755,0.76755,0
04.04.2016 01:30:00.000 GMT+0430,0.76692,0.76775,0.75980,0.76030,100435.3494
05.04.2016 01:30:00.000 GMT+0430,0.76035,0.76305,0.75100,0.75420,125677.12950000001
06.04.2016 01:30:00.000 GMT+0430,0.75418,0.76191,0.75323,0.75984,109084.51010000001
07.04.2016 01:30:00.000 GMT+0430,0.75984,0.76369,0.74914,0.75037,119388.4805
08.04.2016 01:30:00.000 GMT+0430,0.75031,0.75789,0.75000,0.75497,102506.16960000001
09.04.2016 01:30:00.000 GMT+0430,0.75497,0.75497,0.75497,0.75497,0
10.04.2016 01:30:00.000 GMT+0430,0.75497,0.75497,0.75497,0.75497,0
11.04.2016 01:30:00.000 GMT+0430,0.75425,0.76298,0.75276,0.75920,108625.54959999998
12.04.2016 01:30:00.000 GMT+0430,0.75930,0.76894,0.75829,0.76810,113660.01029999998
13.04.2016 01:30:00.000 GMT+0430,0.76809,0.77158,0.76339,0.76518,119329.92950000003
14.04.2016 01:30:00.000 GMT+0430,0.76518,0.77366,0.76188,0.76942,110044.37130000001
15.04.2016 01:30:00.000 GMT+0430,0.76925,0.77339,0.76803,0.77199,104616.08989999996
16.04.2016 01:30:00.000 GMT+0430,0.77199,0.77199,0.77199,0.77199,0
17.04.2016 01:30:00.000 GMT+0430,0.77199,0.77199,0.77199,0.77199,0
18.04.2016 01:30:00.000 GMT+0430,0.76489,0.77589,0.76307,0.77486,127669.2496
19.04.2016 01:30:00.000 GMT+0430,0.77467,0.78258,0.77456,0.78125,115210.89069999999
20.04.2016 01:30:00.000 GMT+0430,0.78118,0.78289,0.77666,0.77931,126369.01039999998
21.04.2016 01:30:00.000 GMT+0430,0.77928,0.78344,0.77324,0.77362,134109.26960000003
22.04.2016 01:30:00.000 GMT+0430,0.77361,0.77737,0.76934,0.77069,126656.28059999998
23.04.2016 01:30:00.000 GMT+0430,0.77069,0.77069,0.77069,0.77069,0
24.04.2016 01:30:00.000 GMT+0430,0.77069,0.77069,0.77069,0.77069,0
25.04.2016 01:30:00.000 GMT+0430,0.76936,0.77289,0.76907,0.77136,109124.33029999999
26.04.2016 01:30:00.000 GMT+0430,0.77130,0.77649,0.76965,0.77466,110026.67890000001
27.04.2016 01:30:00.000 GMT+0430,0.77461,0.77648,0.75478,0.75852,141483.8906
28.04.2016 01:30:00.000 GMT+0430,0.76033,0.76572,0.75695,0.76232,144305.6502
29.04.2016 01:30:00.000 GMT+0430,0.76230,0.76681,0.75869,0.76048,129748.0905
30.04.2016 01:30:00.000 GMT+0430,0.76048,0.76048,0.76048,0.76048,0
01.05.2016 01:30:00.000 GMT+0430,0.76048,0.76048,0.76048,0.76048,0
02.05.2016 01:30:00.000 GMT+0430,0.75954,0.76711,0.75919,0.76649,102693.18999999999
03.05.2016 01:30:00.000 GMT+0430,0.76648,0.77182,0.74830,0.74838,140649.3695
04.05.2016 01:30:00.000 GMT+0430,0.74827,0.75170,0.74465,0.74528,126971.31780000002
05.05.2016 01:30:00.000 GMT+0430,0.74526,0.75135,0.74517,0.74645,100476.95949999998
06.05.2016 01:30:00.000 GMT+0430,0.74644,0.74779,0.73373,0.73670,114298.94929999998
07.05.2016 01:30:00.000 GMT+0430,0.73670,0.73670,0.73670,0.73670,0
08.05.2016 01:30:00.000 GMT+0430,0.73670,0.73670,0.73670,0.73670,0
09.05.2016 01:30:00.000 GMT+0430,0.73545,0.73850,0.73073,0.73145,96615.0005
10.05.2016 01:30:00.000 GMT+0430,0.73139,0.73739,0.72996,0.73604,99285.83089999999
11.05.2016 01:30:00.000 GMT+0430,0.73603,0.74020,0.73357,0.73738,102466.9402
12.05.2016 01:30:00.000 GMT+0430,0.73738,0.73792,0.73095,0.73242,99292.20920000003
13.05.2016 01:30:00.000 GMT+0430,0.73242,0.73244,0.72538,0.72655,113899.90920000002
14.05.2016 01:30:00.000 GMT+0430,0.72655,0.72655,0.72655,0.72655,0
15.05.2016 01:30:00.000 GMT+0430,0.72655,0.72655,0.72655,0.72655,0
16.05.2016 01:30:00.000 GMT+0430,0.72465,0.73085,0.72453,0.72877,74389.64
17.05.2016 01:30:00.000 GMT+0430,0.72877,0.73659,0.72821,0.73232,90136.08980000002
18.05.2016 01:30:00.000 GMT+0430,0.73232,0.73305,0.72212,0.72274,101578.5102
19.05.2016 01:30:00.000 GMT+0430,0.72275,0.72414,0.71762,0.72269,113729.8299
20.05.2016 01:30:00.000 GMT+0430,0.72265,0.72492,0.72115,0.72209,75620.0103
21.05.2016 01:30:00.000 GMT+0430,0.72209,0.72209,0.72209,0.72209,0
22.05.2016 01:30:00.000 GMT+0430,0.72209,0.72209,0.72209,0.72209,0
23.05.2016 01:30:00.000 GMT+0430,0.72233,0.72594,0.71947,0.72225,83517.33039999999
24.05.2016 01:30:00.000 GMT+0430,0.72219,0.72280,0.71450,0.71829,96721.37019999998
25.05.2016 01:30:00.000 GMT+0430,0.71829,0.72185,0.71732,0.71972,93775.8494
26.05.2016 01:30:00.000 GMT+0430,0.71967,0.72433,0.71605,0.72246,90652.00989999999
27.05.2016 01:30:00.000 GMT+0430,0.72245,0.72345,0.71718,0.71804,96333.40960000003
28.05.2016 01:30:00.000 GMT+0430,0.71804,0.71804,0.71804,0.71804,0
29.05.2016 01:30:00.000 GMT+0430,0.71804,0.71804,0.71804,0.71804,0
30.05.2016 01:30:00.000 GMT+0430,0.71766,0.71870,0.71485,0.71813,76845.78050000001
31.05.2016 01:30:00.000 GMT+0430,0.71809,0.72668,0.71801,0.72318,104028.1398
01.06.2016 01:30:00.000 GMT+0430,0.72318,0.72987,0.72270,0.72553,115402.91040000002
02.06.2016 01:30:00.000 GMT+0430,0.72551,0.72690,0.72012,0.72283,106477.4696
03.06.2016 01:30:00.000 GMT+0430,0.72282,0.73682,0.72178,0.73660,115363
04.06.2016 01:30:00.000 GMT+0430,0.73660,0.73660,0.73660,0.73660,0
05.06.2016 01:30:00.000 GMT+0430,0.73660,0.73660,0.73660,0.73660,0
06.06.2016 01:30:00.000 GMT+0430,0.73662,0.73799,0.73151,0.73650,106325.63010000002
07.06.2016 01:30:00.000 GMT+0430,0.73615,0.74631,0.73593,0.74571,93849.33930000002
08.06.2016 01:30:00.000 GMT+0430,0.74546,0.74817,0.74301,0.74685,91318.23089999998
09.06.2016 01:30:00.000 GMT+0430,0.74672,0.75039,0.74203,0.74304,100140.15969999999
10.06.2016 01:30:00.000 GMT+0430,0.74289,0.74373,0.73697,0.73733,89472.5898
11.06.2016 01:30:00.000 GMT+0430,0.73733,0.73733,0.73733,0.73733,0
12.06.2016 01:30:00.000 GMT+0430,0.73733,0.73733,0.73733,0.73733,0
13.06.2016 01:30:00.000 GMT+0430,0.73739,0.74105,0.73586,0.73858,91041.4196
14.06.2016 01:30:00.000 GMT+0430,0.73853,0.74042,0.73303,0.73572,91897.0602
15.06.2016 01:30:00.000 GMT+0430,0.73567,0.74453,0.73338,0.74063,102935.85
16.06.2016 01:30:00.000 GMT+0430,0.74063,0.74409,0.72849,0.73617,122666.71010000003
17.06.2016 01:30:00.000 GMT+0430,0.73612,0.74103,0.73595,0.73922,102442.29920000001
18.06.2016 01:30:00.000 GMT+0430,0.73922,0.73922,0.73922,0.73922,0
19.06.2016 01:30:00.000 GMT+0430,0.73922,0.73922,0.73922,0.73922,0
20.06.2016 01:30:00.000 GMT+0430,0.74326,0.74808,0.74061,0.74533,99720.32999999999
21.06.2016 01:30:00.000 GMT+0430,0.74532,0.75121,0.74457,0.74482,93368.9493
22.06.2016 01:30:00.000 GMT+0430,0.74470,0.75261,0.74412,0.74990,97997.0902
23.06.2016 01:30:00.000 GMT+0430,0.74979,0.76159,0.74946,0.76131,130154.2893
24.06.2016 01:30:00.000 GMT+0430,0.76155,0.76442,0.73042,0.74653,195634.9391
25.06.2016 01:30:00.000 GMT+0430,0.74653,0.74653,0.74653,0.74653,0
26.06.2016 01:30:00.000 GMT+0430,0.74653,0.74653,0.74653,0.74653,0
27.06.2016 01:30:00.000 GMT+0430,0.74136,0.74511,0.73245,0.73273,146169.8398
28.06.2016 01:30:00.000 GMT+0430,0.73264,0.74149,0.73262,0.73838,117367.16059999999
29.06.2016 01:30:00.000 GMT+0430,0.73838,0.74560,0.73806,0.74495,112689.77140000001
30.06.2016 01:30:00.000 GMT+0430,0.74487,0.74721,0.73709,0.74478,140912.4109
01.07.2016 01:30:00.000 GMT+0430,0.74480,0.75025,0.74369,0.74926,106179.4909
02.07.2016 01:30:00.000 GMT+0430,0.74926,0.74926,0.74926,0.74926,0
03.07.2016 01:30:00.000 GMT+0430,0.74926,0.74926,0.74926,0.74926,0
04.07.2016 01:30:00.000 GMT+0430,0.74445,0.75443,0.74444,0.75375,91154.00039999998
05.07.2016 01:30:00.000 GMT+0430,0.75369,0.75446,0.74533,0.74602,114225.4701
06.07.2016 01:30:00.000 GMT+0430,0.74601,0.75285,0.74077,0.75177,142448.87010000003
07.07.2016 01:30:00.000 GMT+0430,0.75165,0.75383,0.74664,0.74767,134565.67030000003
08.07.2016 01:30:00.000 GMT+0430,0.74788,0.75731,0.74699,0.75639,113070.24019999999
09.07.2016 01:30:00.000 GMT+0430,0.75639,0.75639,0.75639,0.75639,0
10.07.2016 01:30:00.000 GMT+0430,0.75639,0.75639,0.75639,0.75639,0
11.07.2016 01:30:00.000 GMT+0430,0.75631,0.75750,0.75215,0.75310,105141.2699
12.07.2016 01:30:00.000 GMT+0430,0.75310,0.76576,0.75303,0.76222,115617.4604
13.07.2016 01:30:00.000 GMT+0430,0.76222,0.76381,0.75773,0.76072,120947.95969999998
14.07.2016 01:30:00.000 GMT+0430,0.76071,0.76530,0.75911,0.76309,123840.30060000002
15.07.2016 01:30:00.000 GMT+0430,0.76293,0.76757,0.75586,0.75742,123372.7801
16.07.2016 01:30:00.000 GMT+0430,0.75742,0.75742,0.75742,0.75742,0
17.07.2016 01:30:00.000 GMT+0430,0.75742,0.75742,0.75742,0.75742,0
18.07.2016 01:30:00.000 GMT+0430,0.75909,0.76063,0.75748,0.75903,104040.8398
19.07.2016 01:30:00.000 GMT+0430,0.75894,0.75908,0.74758,0.75040,130689.19060000002
20.07.2016 01:30:00.000 GMT+0430,0.75040,0.75166,0.74619,0.74749,265300.99269999994
21.07.2016 01:30:00.000 GMT+0430,0.74749,0.75137,0.74530,0.74932,588606.6901
22.07.2016 01:30:00.000 GMT+0430,0.74932,0.75075,0.74423,0.74608,462778.52530000004
23.07.2016 01:30:00.000 GMT+0430,0.74608,0.74608,0.74608,0.74608,0
24.07.2016 01:30:00.000 GMT+0430,0.74608,0.74608,0.74608,0.74608,0
25.07.2016 01:30:00.000 GMT+0430,0.74588,0.74922,0.74492,0.74688,398698.8891000001
26.07.2016 01:30:00.000 GMT+0430,0.74676,0.75396,0.74625,0.75003,639915.6317
27.07.2016 01:30:00.000 GMT+0430,0.75002,0.75652,0.74204,0.74887,577088.7107
28.07.2016 01:30:00.000 GMT+0430,0.74885,0.75490,0.74862,0.75017,504043.6944
29.07.2016 01:30:00.000 GMT+0430,0.75010,0.76099,0.74929,0.75985,573821.5239
30.07.2016 01:30:00.000 GMT+0430,0.75985,0.75985,0.75985,0.75985,0
31.07.2016 01:30:00.000 GMT+0430,0.75985,0.75985,0.75985,0.75985,0
01.08.2016 01:30:00.000 GMT+0430,0.75908,0.76149,0.75286,0.75346,385979.95100000006
02.08.2016 01:30:00.000 GMT+0430,0.75346,0.76374,0.74888,0.76062,502044.81830000004
03.08.2016 01:30:00.000 GMT+0430,0.76062,0.76138,0.75679,0.75874,422705.9603
04.08.2016 01:30:00.000 GMT+0430,0.75864,0.76403,0.75835,0.76259,471993.07180000003
05.08.2016 01:30:00.000 GMT+0430,0.76246,0.76639,0.75973,0.76152,427542.93020000006
06.08.2016 01:30:00.000 GMT+0430,0.76152,0.76152,0.76152,0.76152,0
07.08.2016 01:30:00.000 GMT+0430,0.76152,0.76152,0.76152,0.76152,0
08.08.2016 01:30:00.000 GMT+0430,0.76179,0.76719,0.75970,0.76497,384405.8705
09.08.2016 01:30:00.000 GMT+0430,0.76497,0.76867,0.76218,0.76714,365164.1601
10.08.2016 01:30:00.000 GMT+0430,0.76709,0.77556,0.76615,0.76987,406461.3772
11.08.2016 01:30:00.000 GMT+0430,0.76983,0.77483,0.76912,0.76982,334642.63919999986
12.08.2016 01:30:00.000 GMT+0430,0.76976,0.77245,0.76459,0.76466,340686.11809999996
13.08.2016 01:30:00.000 GMT+0430,0.76466,0.76466,0.76466,0.76466,0
14.08.2016 01:30:00.000 GMT+0430,0.76466,0.76466,0.76466,0.76466,0
15.08.2016 01:30:00.000 GMT+0430,0.76533,0.76915,0.76360,0.76726,305684.06960000005
16.08.2016 01:30:00.000 GMT+0430,0.76722,0.77489,0.76534,0.76941,382313.4561
17.08.2016 01:30:00.000 GMT+0430,0.76936,0.77084,0.76085,0.76531,384221.87979999994
18.08.2016 01:30:00.000 GMT+0430,0.76531,0.77228,0.76491,0.76854,438142.5523999999
19.08.2016 01:30:00.000 GMT+0430,0.76855,0.76905,0.75988,0.76247,389265.6094
20.08.2016 01:30:00.000 GMT+0430,0.76247,0.76247,0.76247,0.76247,0
21.08.2016 01:30:00.000 GMT+0430,0.76247,0.76247,0.76247,0.76247,0
22.08.2016 01:30:00.000 GMT+0430,0.76024,0.76398,0.75833,0.76252,430612.09430000006
23.08.2016 01:30:00.000 GMT+0430,0.76252,0.76549,0.76131,0.76143,413651.8321
24.08.2016 01:30:00.000 GMT+0430,0.76134,0.76336,0.75882,0.76124,407506.74720000004
25.08.2016 01:30:00.000 GMT+0430,0.76124,0.76387,0.76018,0.76163,359338.2565
26.08.2016 01:30:00.000 GMT+0430,0.76158,0.76919,0.75508,0.75590,420264.8446
27.08.2016 01:30:00.000 GMT+0430,0.75590,0.75590,0.75590,0.75590,0
28.08.2016 01:30:00.000 GMT+0430,0.75590,0.75590,0.75590,0.75590,0
29.08.2016 01:30:00.000 GMT+0430,0.75554,0.75813,0.75244,0.75673,419836.4655
30.08.2016 01:30:00.000 GMT+0430,0.75675,0.75797,0.75001,0.75077,385907.8773
31.08.2016 01:30:00.000 GMT+0430,0.75074,0.75329,0.74901,0.75172,434847.4464
01.09.2016 01:30:00.000 GMT+0430,0.75155,0.75586,0.75043,0.75514,492176.48130000004
02.09.2016 01:30:00.000 GMT+0430,0.75514,0.76156,0.75356,0.75689,440483.0708
03.09.2016 01:30:00.000 GMT+0430,0.75689,0.75689,0.75689,0.75689,0
04.09.2016 01:30:00.000 GMT+0430,0.75689,0.75689,0.75689,0.75689,0
05.09.2016 01:30:00.000 GMT+0430,0.75671,0.76059,0.75624,0.75807,367453.43739999994
06.09.2016 01:30:00.000 GMT+0430,0.75800,0.76875,0.75789,0.76862,504863.2078
07.09.2016 01:30:00.000 GMT+0430,0.76860,0.76977,0.76510,0.76712,496938.8998000001
08.09.2016 01:30:00.000 GMT+0430,0.76703,0.77318,0.76363,0.76414,549896.3440999999
09.09.2016 01:30:00.000 GMT+0430,0.76414,0.76565,0.75357,0.75369,552386.1184000002
10.09.2016 01:30:00.000 GMT+0430,0.75369,0.75369,0.75369,0.75369,0
11.09.2016 01:30:00.000 GMT+0430,0.75369,0.75369,0.75369,0.75369,0
12.09.2016 01:30:00.000 GMT+0430,0.75379,0.75664,0.74937,0.75650,580795.2771000001
13.09.2016 01:30:00.000 GMT+0430,0.75644,0.75678,0.74418,0.74607,639887.3149
14.09.2016 01:30:00.000 GMT+0430,0.74607,0.74954,0.74507,0.74660,612545.0215
15.09.2016 01:30:00.000 GMT+0430,0.74656,0.75223,0.74458,0.75132,613927.7384000001
16.09.2016 01:30:00.000 GMT+0430,0.75141,0.75264,0.74752,0.74902,653470.7690999998
17.09.2016 01:30:00.000 GMT+0430,0.74902,0.74902,0.74902,0.74902,0
18.09.2016 01:30:00.000 GMT+0430,0.74902,0.74902,0.74902,0.74902,0
19.09.2016 01:30:00.000 GMT+0430,0.74785,0.75726,0.74769,0.75336,516790.0336
20.09.2016 01:30:00.000 GMT+0430,0.75336,0.75647,0.75299,0.75557,534685.9299999999
21.09.2016 00:30:00.000 GMT+0330,0.75537,0.76299,0.75341,0.76202,604709.4526999999
22.09.2016 00:30:00.000 GMT+0330,0.76202,0.76743,0.76056,0.76411,639714.3916999999
23.09.2016 00:30:00.000 GMT+0330,0.76411,0.76530,0.76087,0.76188,587631.1137
24.09.2016 00:30:00.000 GMT+0330,0.76188,0.76188,0.76188,0.76188,0
25.09.2016 00:30:00.000 GMT+0330,0.76188,0.76188,0.76188,0.76188,0
26.09.2016 00:30:00.000 GMT+0330,0.76125,0.76491,0.76025,0.76345,566934.7303
27.09.2016 00:30:00.000 GMT+0330,0.76346,0.76952,0.76114,0.76658,551907.7319000001
28.09.2016 00:30:00.000 GMT+0330,0.76653,0.76927,0.76444,0.76920,631355.7045
29.09.2016 00:30:00.000 GMT+0330,0.76920,0.77099,0.76230,0.76352,720276.9341999999
30.09.2016 00:30:00.000 GMT+0330,0.76351,0.76711,0.75897,0.76557,552663.1354
01.10.2016 00:30:00.000 GMT+0330,0.76557,0.76557,0.76557,0.76557,0
02.10.2016 00:30:00.000 GMT+0330,0.76557,0.76557,0.76557,0.76557,0
03.10.2016 00:30:00.000 GMT+0330,0.76533,0.76812,0.76402,0.76713,389836.2458
04.10.2016 00:30:00.000 GMT+0330,0.76713,0.76907,0.76079,0.76176,620327.0672999999
05.10.2016 00:30:00.000 GMT+0330,0.76176,0.76444,0.75925,0.76203,505389.6743
06.10.2016 00:30:00.000 GMT+0330,0.76207,0.76227,0.75619,0.75841,442509.5301
07.10.2016 00:30:00.000 GMT+0330,0.75841,0.76241,0.75528,0.75841,708320.3223000002
08.10.2016 00:30:00.000 GMT+0330,0.75841,0.75841,0.75841,0.75841,0
09.10.2016 00:30:00.000 GMT+0330,0.75841,0.75841,0.75841,0.75841,0
10.10.2016 00:30:00.000 GMT+0330,0.76053,0.76281,0.75798,0.76064,439131.06000000006
11.10.2016 00:30:00.000 GMT+0330,0.76064,0.76096,0.75329,0.75371,491349.37279999995
12.10.2016 00:30:00.000 GMT+0330,0.75385,0.75922,0.75332,0.75610,464202.11960000003
13.10.2016 00:30:00.000 GMT+0330,0.75610,0.75811,0.75061,0.75682,549210.3605000001
14.10.2016 00:30:00.000 GMT+0330,0.75685,0.76473,0.75560,0.76145,493014.7525
15.10.2016 00:30:00.000 GMT+0330,0.76145,0.76145,0.76145,0.76145,0
16.10.2016 00:30:00.000 GMT+0330,0.76145,0.76145,0.76145,0.76145,0
17.10.2016 00:30:00.000 GMT+0330,0.76199,0.76286,0.75809,0.76274,433875.87770000007
18.10.2016 00:30:00.000 GMT+0330,0.76268,0.76893,0.76247,0.76640,385483.71809999994
19.10.2016 00:30:00.000 GMT+0330,0.76642,0.77289,0.76590,0.77201,416742.36590000003
20.10.2016 00:30:00.000 GMT+0330,0.77198,0.77339,0.76209,0.76263,424997.48230000003
21.10.2016 00:30:00.000 GMT+0330,0.76250,0.76507,0.75870,0.76055,394254.01960000006
22.10.2016 00:30:00.000 GMT+0330,0.76055,0.76055,0.76055,0.76055,0
23.10.2016 00:30:00.000 GMT+0330,0.76055,0.76055,0.76055,0.76055,0
24.10.2016 00:30:00.000 GMT+0330,0.76074,0.76404,0.75910,0.76106,210966.89290000004
25.10.2016 00:30:00.000 GMT+0330,0.76096,0.76545,0.75888,0.76457,111511.21910000003
26.10.2016 00:30:00.000 GMT+0330,0.76438,0.77086,0.76275,0.76491,115136.27010000002
27.10.2016 00:30:00.000 GMT+0330,0.76500,0.76519,0.75815,0.75865,112023.47039999999
28.10.2016 00:30:00.000 GMT+0330,0.75868,0.76076,0.75575,0.75950,135780.8699
29.10.2016 00:30:00.000 GMT+0330,0.75950,0.75950,0.75950,0.75950,0
30.10.2016 00:30:00.000 GMT+0330,0.75950,0.75950,0.75950,0.75950,0
31.10.2016 00:30:00.000 GMT+0330,0.75875,0.76188,0.75828,0.76088,104023.5696
01.11.2016 00:30:00.000 GMT+0330,0.76091,0.76886,0.75977,0.76511,149135.97079999998
02.11.2016 00:30:00.000 GMT+0330,0.76516,0.76779,0.76122,0.76593,159551.2103
03.11.2016 00:30:00.000 GMT+0330,0.76593,0.76874,0.76367,0.76801,158234.04989999998
04.11.2016 00:30:00.000 GMT+0330,0.76801,0.76966,0.76517,0.76716,167429.4099
05.11.2016 00:30:00.000 GMT+0330,0.76716,0.76716,0.76716,0.76716,0
06.11.2016 00:30:00.000 GMT+0330,0.76716,0.76716,0.76716,0.76716,0
07.11.2016 01:30:00.000 GMT+0330,0.76778,0.77292,0.76571,0.77273,139246.5702
08.11.2016 01:30:00.000 GMT+0330,0.77267,0.77779,0.76889,0.77608,146812.59999999998
09.11.2016 01:30:00.000 GMT+0330,0.77600,0.77712,0.75792,0.76333,297255.3293
10.11.2016 01:30:00.000 GMT+0330,0.76315,0.77418,0.75675,0.76123,214885.6014
11.11.2016 01:30:00.000 GMT+0330,0.76122,0.76294,0.75249,0.75400,227378.34990000003
12.11.2016 01:30:00.000 GMT+0330,0.75400,0.75400,0.75400,0.75400,0
13.11.2016 01:30:00.000 GMT+0330,0.75400,0.75400,0.75400,0.75400,0
14.11.2016 01:30:00.000 GMT+0330,0.75421,0.75653,0.75235,0.75513,197499.5975
15.11.2016 01:30:00.000 GMT+0330,0.75521,0.75808,0.75113,0.75582,190293.46949999995
16.11.2016 01:30:00.000 GMT+0330,0.75582,0.75708,0.74598,0.74784,173764.8584
