Gmt time,Open,High,Low,Close,Volume
20.12.2005 00:00:00.000,1.76228,1.76806,1.75162,1.75590,147970.75
21.12.2005 00:00:00.000,1.75594,1.75886,1.73804,1.74383,144924.4688
22.12.2005 00:00:00.000,1.74386,1.74514,1.73375,1.73714,143726.4844
23.12.2005 00:00:00.000,1.73715,1.74002,1.73037,1.73340,138513.0313
24.12.2005 00:00:00.000,1.73340,1.73340,1.73340,1.73340,0
25.12.2005 00:00:00.000,1.73302,1.73474,1.73181,1.73368,11463.7002
26.12.2005 00:00:00.000,1.73387,1.73762,1.73005,1.73050,157954.3594
27.12.2005 00:00:00.000,1.73042,1.73807,1.72630,1.72927,142951.3594
28.12.2005 00:00:00.000,1.72928,1.74053,1.71274,1.71911,145342.6406
29.12.2005 00:00:00.000,1.71913,1.72781,1.71659,1.72462,144069.5
30.12.2005 00:00:00.000,1.72465,1.72922,1.71625,1.72260,142232.6563
31.12.2005 00:00:00.000,1.72260,1.72260,1.72260,1.72260,0
01.01.2006 00:00:00.000,1.72246,1.72278,1.72225,1.72258,10473.5996
02.01.2006 00:00:00.000,1.72267,1.72280,1.71755,1.71860,141833.2969
03.01.2006 00:00:00.000,1.71861,1.74843,1.71851,1.74802,148827.0938
04.01.2006 00:00:00.000,1.74807,1.76149,1.74574,1.75654,148335.3438
05.01.2006 00:00:00.000,1.75656,1.75848,1.74842,1.75470,146422.7188
06.01.2006 00:00:00.000,1.75473,1.77183,1.74258,1.77035,139540.6406
07.01.2006 00:00:00.000,1.77035,1.77035,1.77035,1.77035,0
08.01.2006 00:00:00.000,1.76946,1.76946,1.76627,1.76832,10562.0996
09.01.2006 00:00:00.000,1.76835,1.77226,1.76259,1.76392,147247.4531
10.01.2006 00:00:00.000,1.76393,1.76961,1.76155,1.76392,148667.6563
11.01.2006 00:00:00.000,1.76393,1.76731,1.75201,1.76617,146859.8438
12.01.2006 00:00:00.000,1.76619,1.77235,1.75779,1.76036,145015.8438
13.01.2006 00:00:00.000,1.76045,1.77775,1.75925,1.77660,139480.9063
14.01.2006 00:00:00.000,1.77660,1.77660,1.77660,1.77660,0
15.01.2006 00:00:00.000,1.77657,1.77849,1.77580,1.77740,12012.7002
16.01.2006 00:00:00.000,1.77741,1.77939,1.76399,1.76609,146750.0938
17.01.2006 00:00:00.000,1.76609,1.76990,1.75845,1.76660,146844
18.01.2006 00:00:00.000,1.76656,1.77004,1.75839,1.76158,146291.2344
19.01.2006 00:00:00.000,1.76155,1.76335,1.75275,1.75652,146075.7656
20.01.2006 00:00:00.000,1.75650,1.77195,1.75345,1.77060,137685.4063
21.01.2006 00:00:00.000,1.77060,1.77060,1.77060,1.77060,0
22.01.2006 00:00:00.000,1.77007,1.77287,1.76958,1.77251,14541.0996
23.01.2006 00:00:00.000,1.77257,1.78834,1.77179,1.78610,154374.4844
24.01.2006 00:00:00.000,1.78620,1.78945,1.78043,1.78293,148080.9375
25.01.2006 00:00:00.000,1.78293,1.79303,1.78150,1.78348,146589.6719
26.01.2006 00:00:00.000,1.78363,1.78881,1.77736,1.78090,144367.0625
27.01.2006 00:00:00.000,1.78089,1.78743,1.76651,1.76710,141100.6719
28.01.2006 00:00:00.000,1.76710,1.76710,1.76710,1.76710,0
29.01.2006 00:00:00.000,1.76700,1.76933,1.76700,1.76912,9545.0996
30.01.2006 00:00:00.000,1.76913,1.77124,1.76340,1.76652,143758.3438
31.01.2006 00:00:00.000,1.76653,1.78562,1.76633,1.77810,147390.3281
01.02.2006 00:00:00.000,1.77815,1.78106,1.77243,1.77438,145556.2031
02.02.2006 00:00:00.000,1.77441,1.78120,1.77098,1.77796,143121.3906
03.02.2006 00:00:00.000,1.77800,1.78054,1.75919,1.76260,138110.25
04.02.2006 00:00:00.000,1.76260,1.76260,1.76260,1.76260,0
05.02.2006 00:00:00.000,1.76219,1.76291,1.76077,1.76250,10693.9004
06.02.2006 00:00:00.000,1.76253,1.76386,1.74337,1.74647,143867.625
07.02.2006 00:00:00.000,1.74653,1.75129,1.74026,1.74628,144851.6094
08.02.2006 00:00:00.000,1.74630,1.74654,1.73761,1.74088,144965.9063
09.02.2006 00:00:00.000,1.74091,1.74592,1.73749,1.74440,145596.0625
10.02.2006 00:00:00.000,1.74463,1.75722,1.74111,1.74400,142872.5938
11.02.2006 00:00:00.000,1.74400,1.74400,1.74400,1.74400,0
12.02.2006 00:00:00.000,1.74388,1.74443,1.74274,1.74338,10456.2002
13.02.2006 00:00:00.000,1.74341,1.74385,1.73630,1.74308,144471.2656
14.02.2006 00:00:00.000,1.74305,1.74429,1.72802,1.73548,144152.7188
15.02.2006 00:00:00.000,1.73552,1.74853,1.73305,1.73968,146139.5313
16.02.2006 00:00:00.000,1.73969,1.74046,1.73075,1.73894,144997.8281
17.02.2006 00:00:00.000,1.73879,1.74217,1.73284,1.74180,140201.7344
18.02.2006 00:00:00.000,1.74180,1.74180,1.74180,1.74180,0
19.02.2006 00:00:00.000,1.74129,1.74249,1.74007,1.74202,11124.5
20.02.2006 00:00:00.000,1.74207,1.74583,1.74061,1.74394,145735.4844
21.02.2006 00:00:00.000,1.74410,1.74732,1.74153,1.74537,146599.6719
22.02.2006 00:00:00.000,1.74533,1.74633,1.73611,1.74362,148095.3125
23.02.2006 00:00:00.000,1.74364,1.75526,1.74121,1.75155,145698.5313
24.02.2006 00:00:00.000,1.75155,1.75332,1.74256,1.74550,139339.1406
25.02.2006 00:00:00.000,1.74550,1.74550,1.74550,1.74550,0
26.02.2006 00:00:00.000,1.74506,1.74506,1.73926,1.73956,12941.5996
27.02.2006 00:00:00.000,1.73957,1.74478,1.73747,1.73940,146417.9375
28.02.2006 00:00:00.000,1.73943,1.75659,1.73749,1.75364,147185.75
01.03.2006 00:00:00.000,1.75360,1.75913,1.74602,1.74940,146360.9688
02.03.2006 00:00:00.000,1.74942,1.75455,1.74341,1.75298,146390.5938
03.03.2006 00:00:00.000,1.75300,1.75842,1.75009,1.75530,139631.875
04.03.2006 00:00:00.000,1.75530,1.75530,1.75530,1.75530,0
05.03.2006 00:00:00.000,1.75534,1.75889,1.75522,1.75872,11388
06.03.2006 00:00:00.000,1.75880,1.76210,1.74660,1.74930,147369.6719
07.03.2006 00:00:00.000,1.74933,1.74976,1.73288,1.73580,150083
08.03.2006 00:00:00.000,1.73585,1.74151,1.73413,1.73620,146291.0469
09.03.2006 00:00:00.000,1.73625,1.74092,1.73439,1.73522,145448.3594
10.03.2006 00:00:00.000,1.73523,1.73951,1.72305,1.72590,140182.125
11.03.2006 00:00:00.000,1.72590,1.72590,1.72590,1.72590,0
12.03.2006 00:00:00.000,1.72540,1.72735,1.72480,1.72713,10772.2002
13.03.2006 00:00:00.000,1.72713,1.73689,1.72273,1.73532,148058.625
14.03.2006 00:00:00.000,1.73534,1.74819,1.73373,1.74640,146765
15.03.2006 00:00:00.000,1.74642,1.74914,1.74186,1.74702,145521.8906
16.03.2006 00:00:00.000,1.74703,1.75941,1.74401,1.75630,147016.7656
17.03.2006 00:00:00.000,1.75632,1.75755,1.75106,1.75615,138136.5781
18.03.2006 00:00:00.000,1.75615,1.75615,1.75615,1.75615,0
19.03.2006 00:00:00.000,1.75572,1.75643,1.75401,1.75475,13102.8203
20.03.2006 00:00:00.000,1.75471,1.75849,1.75256,1.75510,145084.3125
21.03.2006 00:00:00.000,1.75511,1.75512,1.74491,1.74870,147532.4219
22.03.2006 00:00:00.000,1.74872,1.75044,1.74508,1.74628,144408.8281
23.03.2006 00:00:00.000,1.74633,1.74657,1.73274,1.73359,145816.7188
24.03.2006 00:00:00.000,1.73357,1.74423,1.73085,1.74210,138318.5781
25.03.2006 00:00:00.000,1.74210,1.74210,1.74210,1.74210,0
26.03.2006 00:00:00.000,1.74193,1.74295,1.74112,1.74268,10069.7998
27.03.2006 00:00:00.000,1.74288,1.74928,1.74151,1.74670,145890.9375
28.03.2006 00:00:00.000,1.74687,1.75336,1.74205,1.74250,147682.6406
29.03.2006 00:00:00.000,1.74253,1.74404,1.73160,1.73489,146135.6719
30.03.2006 00:00:00.000,1.73492,1.74806,1.73435,1.74691,147615.7656
31.03.2006 00:00:00.000,1.74701,1.74707,1.73369,1.73690,139996.9063
01.04.2006 00:00:00.000,1.73690,1.73690,1.73690,1.73690,0
02.04.2006 00:00:00.000,1.73647,1.73753,1.73553,1.73560,9509.4004
03.04.2006 00:00:00.000,1.73566,1.74131,1.72492,1.73967,145740.4844
04.04.2006 00:00:00.000,1.73974,1.75727,1.73694,1.75391,147366.5313
05.04.2006 00:00:00.000,1.75400,1.76136,1.74800,1.75150,146704.875
06.04.2006 00:00:00.000,1.75152,1.75933,1.74870,1.75068,147524.0313
07.04.2006 00:00:00.000,1.75092,1.75286,1.73513,1.74155,144240.0313
08.04.2006 00:00:00.000,1.74155,1.74155,1.74155,1.74155,0
09.04.2006 00:00:00.000,1.74158,1.74308,1.74140,1.74245,8236.4004
10.04.2006 00:00:00.000,1.74248,1.74694,1.73737,1.74282,144314.3438
11.04.2006 00:00:00.000,1.74282,1.74997,1.73930,1.74959,146942.4219
12.04.2006 00:00:00.000,1.74968,1.75709,1.74625,1.74955,146501.1875
13.04.2006 00:00:00.000,1.74951,1.75559,1.74832,1.75130,146350
14.04.2006 00:00:00.000,1.75135,1.75264,1.74963,1.75063,133233.6094
15.04.2006 00:00:00.000,1.75063,1.75063,1.75063,1.75063,0
16.04.2006 00:00:00.000,1.75117,1.75535,1.74628,1.75530,9239.7002
17.04.2006 00:00:00.000,1.75533,1.77448,1.75528,1.76992,143845.8594
18.04.2006 00:00:00.000,1.76995,1.78388,1.76770,1.78229,146223.5313
19.04.2006 00:00:00.000,1.78233,1.79334,1.77933,1.79071,146707.0313
20.04.2006 00:00:00.000,1.79068,1.79068,1.77529,1.77769,147341.7188
21.04.2006 00:00:00.000,1.77777,1.78406,1.77601,1.78163,138425.1406
22.04.2006 00:00:00.000,1.78163,1.78163,1.78163,1.78163,0
23.04.2006 00:00:00.000,1.78357,1.78721,1.78286,1.78694,12057.9004
24.04.2006 00:00:00.000,1.78689,1.79258,1.77919,1.78558,147570.5625
25.04.2006 00:00:00.000,1.78561,1.79390,1.78255,1.78759,147657.9375
26.04.2006 00:00:00.000,1.78756,1.79078,1.78010,1.78477,145392.7188
27.04.2006 00:00:00.000,1.78472,1.80401,1.78204,1.80137,145340.5625
28.04.2006 00:00:00.000,1.80137,1.82668,1.79984,1.82505,141966.0781
29.04.2006 00:00:00.000,1.82505,1.82505,1.82505,1.82505,0
30.04.2006 00:00:00.000,1.82423,1.82440,1.82265,1.82360,8631.7998
01.05.2006 00:00:00.000,1.82373,1.84123,1.82043,1.82295,145815.375
02.05.2006 00:00:00.000,1.82302,1.84242,1.82071,1.83626,146266.9375
03.05.2006 00:00:00.000,1.83632,1.84754,1.83544,1.84047,147675.6719
04.05.2006 00:00:00.000,1.84045,1.85457,1.83346,1.85120,144195.9844
05.05.2006 00:00:00.000,1.85122,1.86207,1.83116,1.85892,139862.6406
06.05.2006 00:00:00.000,1.85892,1.85892,1.85892,1.85892,0
07.05.2006 00:00:00.000,1.85986,1.86450,1.85985,1.86219,9910.5
08.05.2006 00:00:00.000,1.86219,1.86832,1.85477,1.85758,145157.3125
09.05.2006 00:00:00.000,1.85764,1.86859,1.85135,1.86584,145565.4531
10.05.2006 00:00:00.000,1.86590,1.87256,1.85788,1.85812,148732.1563
11.05.2006 00:00:00.000,1.85828,1.88610,1.85295,1.88454,146129.625
12.05.2006 00:00:00.000,1.88437,1.89939,1.88225,1.89402,140728.1406
13.05.2006 00:00:00.000,1.89402,1.89402,1.89402,1.89402,0
14.05.2006 00:00:00.000,1.89435,1.89939,1.89405,1.89882,9715.7998
15.05.2006 00:00:00.000,1.89878,1.89926,1.87540,1.87760,147131.25
16.05.2006 00:00:00.000,1.87766,1.88941,1.87461,1.88582,147752.3125
17.05.2006 00:00:00.000,1.88586,1.90180,1.87748,1.88182,145108.4375
18.05.2006 00:00:00.000,1.88183,1.89593,1.88060,1.89444,149581.6875
19.05.2006 00:00:00.000,1.89465,1.89526,1.87001,1.87738,141983.8438
20.05.2006 00:00:00.000,1.87738,1.87738,1.87738,1.87738,0
21.05.2006 00:00:00.000,1.87925,1.87938,1.87528,1.87602,9517.4004
22.05.2006 00:00:00.000,1.87603,1.88842,1.86317,1.88448,151360.6406
23.05.2006 00:00:00.000,1.88460,1.88806,1.87390,1.87853,149722.7656
24.05.2006 00:00:00.000,1.87863,1.88552,1.86482,1.86919,148009.6875
25.05.2006 00:00:00.000,1.86930,1.87706,1.86654,1.87379,147437.7969
26.05.2006 00:00:00.000,1.87408,1.87463,1.85285,1.85827,142709.6563
27.05.2006 00:00:00.000,1.85827,1.85827,1.85827,1.85827,0
28.05.2006 00:00:00.000,1.85905,1.85965,1.85587,1.85883,9398.8496
29.05.2006 00:00:00.000,1.85912,1.86396,1.85631,1.85828,143846.0781
30.05.2006 00:00:00.000,1.85833,1.88626,1.85762,1.88098,145016.0781
31.05.2006 00:00:00.000,1.88101,1.88514,1.86736,1.87079,148742.7188
01.06.2006 00:00:00.000,1.87072,1.87093,1.85606,1.86643,147969.8906
02.06.2006 00:00:00.000,1.86650,1.88574,1.86071,1.88130,141490.9688
03.06.2006 00:00:00.000,1.88130,1.88130,1.88130,1.88130,0
04.06.2006 00:00:00.000,1.88195,1.88384,1.88165,1.88343,9731.3496
05.06.2006 00:00:00.000,1.88341,1.88752,1.86447,1.87106,147481.7813
06.06.2006 00:00:00.000,1.87109,1.87702,1.85863,1.86045,147670.1719
07.06.2006 00:00:00.000,1.86062,1.86446,1.85284,1.85697,147863.9063
08.06.2006 00:00:00.000,1.85700,1.85734,1.83688,1.84300,147534.2344
09.06.2006 00:00:00.000,1.84302,1.84825,1.83672,1.84034,141823.1406
10.06.2006 00:00:00.000,1.84034,1.84034,1.84034,1.84034,0
11.06.2006 00:00:00.000,1.83975,1.83978,1.83770,1.83794,8902.3496
12.06.2006 00:00:00.000,1.83800,1.84659,1.83797,1.84015,149779.6719
13.06.2006 00:00:00.000,1.84018,1.84463,1.83137,1.83410,147631.8281
14.06.2006 00:00:00.000,1.83414,1.84964,1.83315,1.84377,147964.4688
15.06.2006 00:00:00.000,1.84378,1.85422,1.84182,1.85103,148403.3438
16.06.2006 00:00:00.000,1.85108,1.85567,1.84694,1.85010,140874.5156
17.06.2006 00:00:00.000,1.85010,1.85010,1.85010,1.85010,0
18.06.2006 00:00:00.000,1.85000,1.85265,1.84970,1.85172,10343.2998
19.06.2006 00:00:00.000,1.85175,1.85177,1.83676,1.84001,146258.7344
20.06.2006 00:00:00.000,1.84000,1.84563,1.83482,1.84456,148241.0156
21.06.2006 00:00:00.000,1.84457,1.84705,1.84076,1.84606,149953.0469
22.06.2006 00:00:00.000,1.84588,1.84661,1.82618,1.82770,147190.75
23.06.2006 00:00:00.000,1.82779,1.83095,1.81293,1.81865,142154.2344
24.06.2006 00:00:00.000,1.81865,1.81865,1.81865,1.81865,0
25.06.2006 00:00:00.000,1.81730,1.82007,1.81668,1.81986,10258.25
26.06.2006 00:00:00.000,1.81990,1.82534,1.81613,1.82516,148232.0469
27.06.2006 00:00:00.000,1.82521,1.82611,1.81847,1.82095,147291.7969
28.06.2006 00:00:00.000,1.82095,1.82384,1.81434,1.81720,148203.2813
29.06.2006 00:00:00.000,1.81714,1.82964,1.80759,1.82729,148540.5469
30.06.2006 00:00:00.000,1.82733,1.84992,1.82695,1.84980,145154.4844
01.07.2006 00:00:00.000,1.84980,1.84980,1.84980,1.84980,0
02.07.2006 00:00:00.000,1.84789,1.84789,1.84595,1.84727,10221.2002
03.07.2006 00:00:00.000,1.84728,1.84859,1.83848,1.84274,147190.0781
04.07.2006 00:00:00.000,1.84271,1.84780,1.84220,1.84315,146879.0469
05.07.2006 00:00:00.000,1.84327,1.84844,1.83246,1.83498,147925
06.07.2006 00:00:00.000,1.83513,1.84061,1.83326,1.83709,146609.0313
07.07.2006 00:00:00.000,1.83712,1.85365,1.83527,1.85058,139014.2031
08.07.2006 00:00:00.000,1.85058,1.85058,1.85058,1.85058,0
09.07.2006 00:00:00.000,1.85024,1.85040,1.84913,1.84998,9489.2998
10.07.2006 00:00:00.000,1.85001,1.85194,1.83679,1.84220,146584.4063
11.07.2006 00:00:00.000,1.84225,1.84711,1.83656,1.84455,144876.1875
12.07.2006 00:00:00.000,1.84458,1.84763,1.83109,1.83318,147485.8906
13.07.2006 00:00:00.000,1.83331,1.84656,1.83303,1.84310,147571.875
14.07.2006 00:00:00.000,1.84314,1.84476,1.83376,1.83817,142311.0938
15.07.2006 00:00:00.000,1.83817,1.83817,1.83817,1.83817,0
16.07.2006 00:00:00.000,1.83780,1.83858,1.83615,1.83765,9217.0996
17.07.2006 00:00:00.000,1.83767,1.83809,1.81753,1.81985,145470.1563
18.07.2006 00:00:00.000,1.81988,1.83273,1.81816,1.82489,147189.3438
19.07.2006 00:00:00.000,1.82486,1.84393,1.82051,1.84217,146444.375
20.07.2006 00:00:00.000,1.84223,1.85163,1.84179,1.84790,148145.5625
21.07.2006 00:00:00.000,1.84793,1.85964,1.84672,1.85763,140393.6719
22.07.2006 00:00:00.000,1.85763,1.85763,1.85763,1.85763,0
23.07.2006 00:00:00.000,1.85880,1.85937,1.85778,1.85882,9270.2002
24.07.2006 00:00:00.000,1.85860,1.85860,1.84800,1.84897,145725.4375
25.07.2006 00:00:00.000,1.84900,1.85330,1.83837,1.84060,147397.5313
26.07.2006 00:00:00.000,1.84063,1.85494,1.83900,1.85344,148533.2031
27.07.2006 00:00:00.000,1.85344,1.86731,1.85248,1.85620,146696.0156
28.07.2006 00:00:00.000,1.85621,1.86632,1.85004,1.86263,140114.3125
29.07.2006 00:00:00.000,1.86263,1.86263,1.86263,1.86263,0
30.07.2006 00:00:00.000,1.86276,1.86413,1.86175,1.86403,8840.0996
31.07.2006 00:00:00.000,1.86405,1.86874,1.86156,1.86735,148394.9375
01.08.2006 00:00:00.000,1.86740,1.87682,1.86252,1.87643,147055.4219
02.08.2006 00:00:00.000,1.87651,1.87930,1.87305,1.87732,148873.2813
03.08.2006 00:00:00.000,1.87731,1.89118,1.86989,1.88626,150768.6563
04.08.2006 00:00:00.000,1.88628,1.91255,1.88498,1.90733,142997.8906
05.08.2006 00:00:00.000,1.90733,1.90733,1.90733,1.90733,0
06.08.2006 00:00:00.000,1.90722,1.90832,1.90655,1.90780,8771
07.08.2006 00:00:00.000,1.90783,1.91120,1.90376,1.90427,146233.4688
08.08.2006 00:00:00.000,1.90428,1.91395,1.89755,1.89991,149189.7813
09.08.2006 00:00:00.000,1.89989,1.91071,1.89699,1.90498,145286.625
10.08.2006 00:00:00.000,1.90497,1.90853,1.88663,1.89352,150881.9063
11.08.2006 00:00:00.000,1.89350,1.89871,1.88842,1.89030,141894.9063
12.08.2006 00:00:00.000,1.89030,1.89030,1.89030,1.89030,0
13.08.2006 00:00:00.000,1.89056,1.89287,1.88848,1.89220,9314.4004
14.08.2006 00:00:00.000,1.89233,1.89485,1.88407,1.88829,145520.9375
15.08.2006 00:00:00.000,1.88834,1.89756,1.88551,1.89297,146253.8906
16.08.2006 00:00:00.000,1.89302,1.90220,1.88618,1.89638,147944.3281
17.08.2006 00:00:00.000,1.89641,1.89996,1.88192,1.88503,145279.6094
18.08.2006 00:00:00.000,1.88508,1.88661,1.87753,1.88110,141110.3125
19.08.2006 00:00:00.000,1.88110,1.88110,1.88110,1.88110,0
20.08.2006 00:00:00.000,1.88057,1.88245,1.88001,1.88215,9980.5
21.08.2006 00:00:00.000,1.88219,1.89943,1.88177,1.89061,147287.5
22.08.2006 00:00:00.000,1.89063,1.89469,1.88537,1.88685,145420.4844
23.08.2006 00:00:00.000,1.88689,1.89944,1.88636,1.89225,145621.7188
24.08.2006 00:00:00.000,1.89216,1.89699,1.88575,1.88710,147030.25
25.08.2006 00:00:00.000,1.88713,1.89116,1.88297,1.88683,142177.2344
26.08.2006 00:00:00.000,1.88683,1.88683,1.88683,1.88683,0
27.08.2006 00:00:00.000,1.88689,1.88823,1.88597,1.88648,8280.5996
28.08.2006 00:00:00.000,1.88653,1.89899,1.88634,1.89472,143395.6094
29.08.2006 00:00:00.000,1.89471,1.90264,1.88954,1.89843,147752.0156
30.08.2006 00:00:00.000,1.89845,1.90579,1.89692,1.90373,146952.4063
31.08.2006 00:00:00.000,1.90386,1.90911,1.89937,1.90335,149787.75
01.09.2006 00:00:00.000,1.90348,1.90659,1.89566,1.90488,141835.2188
02.09.2006 00:00:00.000,1.90488,1.90488,1.90488,1.90488,0
03.09.2006 00:00:00.000,1.90499,1.90719,1.90479,1.90628,12280.3496
04.09.2006 00:00:00.000,1.90633,1.90789,1.90296,1.90504,147286.2656
05.09.2006 00:00:00.000,1.90513,1.90563,1.89114,1.89360,150352.2031
06.09.2006 00:00:00.000,1.89345,1.89535,1.87941,1.88528,149861.1563
07.09.2006 00:00:00.000,1.88529,1.88687,1.87060,1.87484,148198.7656
08.09.2006 00:00:00.000,1.87514,1.87534,1.86270,1.86537,142852.5781
09.09.2006 00:00:00.000,1.86537,1.86537,1.86537,1.86537,0
10.09.2006 00:00:00.000,1.86508,1.86721,1.86375,1.86708,9847.7998
11.09.2006 00:00:00.000,1.86711,1.87033,1.86023,1.86660,148148.6875
12.09.2006 00:00:00.000,1.86660,1.87684,1.86598,1.87302,149341.3594
13.09.2006 00:00:00.000,1.87301,1.87785,1.87085,1.87749,146192.4063
14.09.2006 00:00:00.000,1.87749,1.89170,1.87555,1.88550,147531.25
15.09.2006 00:00:00.000,1.88557,1.88798,1.87524,1.87927,141863.6406
16.09.2006 00:00:00.000,1.87927,1.87927,1.87927,1.87927,0
17.09.2006 00:00:00.000,1.87899,1.88020,1.87627,1.87781,9821.4004
18.09.2006 00:00:00.000,1.87825,1.88390,1.87351,1.88158,146354.625
19.09.2006 00:00:00.000,1.88165,1.88837,1.87728,1.88107,147384.4531
20.09.2006 00:00:00.000,1.88111,1.89269,1.88020,1.88828,146206.1094
21.09.2006 00:00:00.000,1.88823,1.90308,1.88795,1.90268,149002.625
22.09.2006 00:00:00.000,1.90266,1.90614,1.89874,1.89899,139201.25
23.09.2006 00:00:00.000,1.89899,1.89899,1.89899,1.89899,0
24.09.2006 00:00:00.000,1.89896,1.90151,1.89895,1.90092,10457.5996
25.09.2006 00:00:00.000,1.90100,1.90708,1.89811,1.90102,145463.0156
26.09.2006 00:00:00.000,1.90101,1.90256,1.89307,1.89544,145886.8594
27.09.2006 00:00:00.000,1.89541,1.89595,1.88532,1.88993,145283.4219
28.09.2006 00:00:00.000,1.88993,1.89129,1.87229,1.87514,149052.4688
29.09.2006 00:00:00.000,1.87520,1.87774,1.86344,1.87217,143731.0781
30.09.2006 00:00:00.000,1.87217,1.87217,1.87217,1.87217,0
01.10.2006 00:00:00.000,1.87285,1.87595,1.87025,1.87206,11054.5996
02.10.2006 00:00:00.000,1.87208,1.88761,1.86744,1.88648,146700.9063
03.10.2006 00:00:00.000,1.88636,1.88970,1.88537,1.88625,144225.4688
04.10.2006 00:00:00.000,1.88618,1.88820,1.87847,1.88640,147683.2656
05.10.2006 00:00:00.000,1.88645,1.88684,1.87498,1.87853,145255.875
06.10.2006 00:00:00.000,1.87854,1.88652,1.86735,1.86990,143986.5938
07.10.2006 00:00:00.000,1.86990,1.86990,1.86990,1.86990,0
08.10.2006 00:00:00.000,1.86952,1.87001,1.86822,1.86990,10292.4004
09.10.2006 00:00:00.000,1.87000,1.87110,1.86349,1.86633,147185.3438
10.10.2006 00:00:00.000,1.86633,1.86995,1.85257,1.85362,147793.6563
11.10.2006 00:00:00.000,1.85359,1.85865,1.85163,1.85449,147740.2031
12.10.2006 00:00:00.000,1.85455,1.86100,1.85359,1.85888,149734.9375
13.10.2006 00:00:00.000,1.85886,1.86328,1.85337,1.85520,142983.2344
14.10.2006 00:00:00.000,1.85520,1.85520,1.85520,1.85520,0
15.10.2006 00:00:00.000,1.85508,1.85617,1.85377,1.85400,9286.2998
16.10.2006 00:00:00.000,1.85398,1.86459,1.85217,1.86110,148847.5
17.10.2006 00:00:00.000,1.86130,1.87347,1.86078,1.86974,147623.4688
18.10.2006 00:00:00.000,1.86972,1.87362,1.86620,1.86735,147995.5
19.10.2006 00:00:00.000,1.86732,1.87972,1.86646,1.87698,146255.2813
20.10.2006 00:00:00.000,1.87700,1.88577,1.87562,1.88359,142386.5625
21.10.2006 00:00:00.000,1.88359,1.88359,1.88359,1.88359,0
22.10.2006 00:00:00.000,1.88303,1.88358,1.88193,1.88230,9726.9004
23.10.2006 00:00:00.000,1.88230,1.88285,1.86857,1.87235,147235.875
24.10.2006 00:00:00.000,1.87236,1.87671,1.86743,1.87231,147867.0156
25.10.2006 00:00:00.000,1.87233,1.87980,1.87222,1.87850,146096.6875
26.10.2006 00:00:00.000,1.87856,1.89234,1.87819,1.88910,147339.5313
27.10.2006 00:00:00.000,1.88916,1.90002,1.88702,1.89755,141974.75
28.10.2006 00:00:00.000,1.89755,1.89755,1.89755,1.89755,0
29.10.2006 00:00:00.000,1.89741,1.89763,1.89471,1.89605,10767.0996
30.10.2006 00:00:00.000,1.89630,1.90408,1.89545,1.89930,146416.9219
31.10.2006 00:00:00.000,1.89940,1.90968,1.89593,1.90782,149399.4219
01.11.2006 00:00:00.000,1.90787,1.91350,1.90544,1.90692,145928.6094
02.11.2006 00:00:00.000,1.90700,1.91039,1.90322,1.90772,145340.0469
03.11.2006 00:00:00.000,1.90774,1.91113,1.89754,1.90102,144129.8594
04.11.2006 00:00:00.000,1.90102,1.90102,1.90102,1.90102,0
05.11.2006 00:00:00.000,1.90098,1.90279,1.90053,1.90153,10210.2998
06.11.2006 00:00:00.000,1.90161,1.90260,1.89488,1.89797,147619.5156
07.11.2006 00:00:00.000,1.89805,1.91200,1.89801,1.90528,146624.4688
08.11.2006 00:00:00.000,1.90535,1.90955,1.90062,1.90457,147733.125
09.11.2006 00:00:00.000,1.90458,1.90819,1.89748,1.90642,146344
10.11.2006 00:00:00.000,1.90646,1.91772,1.90600,1.91030,140758.2813
11.11.2006 00:00:00.000,1.91030,1.91030,1.91030,1.91030,0
12.11.2006 00:00:00.000,1.91006,1.91255,1.90877,1.91138,10124.2002
13.11.2006 00:00:00.000,1.91146,1.91508,1.89967,1.90468,146659.1875
14.11.2006 00:00:00.000,1.90465,1.90473,1.89250,1.89570,150005.9844
15.11.2006 00:00:00.000,1.89580,1.89678,1.88371,1.88882,146610.4688
16.11.2006 00:00:00.000,1.88881,1.89286,1.88518,1.88777,146555.7969
17.11.2006 00:00:00.000,1.88802,1.89659,1.88352,1.89371,139582.6719
18.11.2006 00:00:00.000,1.89371,1.89371,1.89371,1.89371,0
19.11.2006 00:00:00.000,1.89406,1.89506,1.89368,1.89399,9610.0996
20.11.2006 00:00:00.000,1.89411,1.89859,1.89316,1.89685,147472.5781
21.11.2006 00:00:00.000,1.89690,1.90029,1.89612,1.89902,144834.9219
22.11.2006 00:00:00.000,1.89901,1.91662,1.89861,1.91398,148073.0625
23.11.2006 00:00:00.000,1.91398,1.91661,1.91286,1.91560,144705.0469
24.11.2006 00:00:00.000,1.91559,1.93483,1.91434,1.93221,139147.0625
25.11.2006 00:00:00.000,1.93221,1.93221,1.93221,1.93221,0
26.11.2006 00:00:00.000,1.93200,1.94685,1.93200,1.93929,12187.5996
27.11.2006 00:00:00.000,1.93931,1.94079,1.93117,1.93787,149829.7969
28.11.2006 00:00:00.000,1.93786,1.95380,1.93668,1.95283,147319.6094
29.11.2006 00:00:00.000,1.95289,1.95420,1.94344,1.94561,142624.3594
30.11.2006 00:00:00.000,1.94572,1.96980,1.94474,1.96601,146146.8594
01.12.2006 00:00:00.000,1.96633,1.98449,1.96367,1.97937,142833.2969
